"Rank","Player","REC","TGT","YDS","Y/R","LG","20+","TD","ATT","YDS","TD","FL","G","FPTS","FPTS/G","ROST"
"58","Gabriel Davis (BUF)","35","63","549","15.7","49","17","6","0","0","0","0","15","125.9","8.4","90.5%"
"59","Antonio Brown (FA)","42","62","545","13.0","62","15","4","1","6","0","0","7","121.1","17.3","0.8%"
"60","Braxton Berrios (NYJ)","46","65","431","9.4","46","7","2","7","40","2","1","16","121.1","7.6","2.5%"
"61","Quez Watkins (PHI)","43","62","647","15.0","91","22","1","1","3","0","0","17","116.0","6.8","0.8%"
"62","Deonte Harty (NO)","36","59","570","15.8","72","16","3","5","41","0","1","13","113.1","8.7","1.1%"
"63","Donovan Peoples-Jones (CLE)","34","58","597","17.6","60","22","3","0","0","0","1","14","109.7","7.8","3.9%"
"64","Jamison Crowder (BUF)","51","71","447","8.8","29","3","2","0","0","0","1","12","109.7","9.1","10.3%"
"65","Bryan Edwards (ATL)","34","59","571","16.8","51","19","3","1","0","0","0","16","109.1","6.8","1.5%"
"66","Rondale Moore (ARI)","54","64","435","8.1","77","7","1","18","76","0","1","14","109.1","7.8","30.1%"
"67","Nick Westbrook-Ikhine (TEN)","38","57","476","12.5","46","8","4","0","0","0","1","15","107.6","7.2","2.0%"
"68","Zay Jones (JAC)","47","70","546","11.6","43","14","1","2","3","0","1","15","105.9","7.1","1.4%"
"69","Corey Davis (NYJ)","34","59","492","14.5","53","14","4","0","0","0","1","9","105.2","11.7","12.8%"
"70","DeVante Parker (NE)","40","73","515","12.9","42","11","2","0","0","0","0","10","103.5","10.4","30.5%"
"71","Rashod Bateman (BAL)","46","68","515","11.2","36","12","1","0","0","0","0","12","103.5","8.6","88.3%"
"72","Nelson Agholor (NE)","37","64","473","12.8","44","12","3","3","11","0","0","15","103.4","6.9","0.8%"
"73","Jalen Guyton (LAC)","31","48","448","14.5","59","10","3","7","34","0","0","16","97.2","6.1","0.7%"
"74","Zach Pascal (PHI)","38","69","384","10.1","41","9","3","2","21","0","1","16","94.5","5.9","0.7%"
"75","Randall Cobb (GB)","28","39","375","13.4","54","11","5","1","1","0","1","11","93.6","8.5","3.7%"
"76","Joshua Palmer (LAC)","33","49","353","10.7","36","4","4","1","6","0","0","15","92.9","6.2","8.9%"
"77","Michael Gallup (DAL)","35","62","445","12.7","41","11","2","0","0","0","0","9","91.5","10.2","40.4%"
"78","Olamide Zaccheaus (ATL)","31","53","406","13.1","49","9","3","1","2","0","0","15","89.8","6.0","0.3%"
"79","Kenny Golladay (NYG)","37","76","521","14.1","36","6","0","0","0","0","0","14","89.1","6.4","53.8%"
"80","Tre'Quan Smith (NO)","32","50","377","11.8","34","7","3","0","0","0","0","10","87.7","8.8","0.7%"
"81","Allen Robinson II (LAR)","38","66","410","10.8","39","6","1","0","0","0","0","12","87.0","7.3","91.9%"
"82","Marquez Valdes-Scantling (KC)","26","55","430","16.5","75","17","3","0","0","0","0","11","87.0","7.9","48.4%"
"83","Freddie Swain (SEA)","25","40","343","13.7","68","13","4","5","32","0","0","17","86.5","5.1","0.1%"
"84","DeAndre Carter (LAC)","24","44","296","12.3","26","5","3","10","89","0","0","17","86.5","5.1","0.1%"
"85","Jerry Jeudy (DEN)","38","56","467","12.3","40","10","0","2","3","0","0","10","85.0","8.5","93.8%"
"86","Henry Ruggs III (FA)","24","36","469","19.5","61","21","2","3","16","0","0","7","84.5","12.1","10.9%"
"87","Nico Collins (HOU)","33","60","446","13.5","32","11","1","0","0","0","0","14","83.6","6.0","8.2%"
"88","Kadarius Toney (NYG)","39","57","420","10.8","38","7","0","3","6","0","0","9","82.4","9.2","65.7%"
"89","Laquon Treadwell (JAC)","33","51","434","13.2","41","10","1","0","0","0","0","12","82.4","6.9","0.1%"
"90","Jauan Jennings (SF)","24","38","282","11.8","34","5","5","0","0","0","0","13","82.2","6.3","0.8%"
"91","Josh Reynolds (DET)","29","49","396","13.7","39","7","2","0","0","0","0","11","80.6","7.3","0.7%"
"92","Julio Jones (TB)","31","48","434","14.0","51","9","1","0","0","0","0","10","80.4","8.0","37.3%"
"93","Adam Humphries (FA)","41","62","383","9.3","27","4","0","0","0","0","0","17","79.3","4.7","0.6%"
"94","Keelan Cole Sr. (LV)","28","51","449","16.0","54","12","1","0","0","0","0","14","78.9","5.6","0.6%"
"95","Jalen Reagor (PHI)","33","57","299","9.1","34","5","2","10","32","0","0","17","78.1","4.6","0.8%"
"96","Sterling Shepard (NYG)","36","53","366","10.2","37","5","1","1","-9","0","0","7","77.7","11.1","3.2%"
"97","Devin Duvernay (BAL)","33","47","272","8.2","21","1","2","7","50","0","0","16","77.2","4.8","4.3%"
"98","Jamal Agnew (JAC)","24","39","229","9.5","29","4","1","7","111","1","0","12","76.0","6.3","0.6%"
"99","DeSean Jackson (FA)","20","34","454","22.7","75","19","2","1","4","0","1","14","75.8","5.4","2.6%"
